data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
7761737,356,IND91216,91216,"16 March 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India); AIKS: All India Kisan Sabha",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 16 March 2021, farmers and members of the AIKS held a protest in Coimbatore city (Coimbatore, TN) against the alleged discrimination in enforcing rules about farmers markets. [size=no report]",0,1618480930,IND
7761723,356,IND91137,91137,"15 March 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 15 March 2021, members of various bank employees unions held a protest in Coimbatore city (Coimbatore, TN) against the decision to privatize two national banks. [size=no report]",0,1618488621,IND
7750355,356,IND90903,90903,"10 March 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","AIADMK: All India Anna Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Indo-Asian News Service",Regional,"On 10 March 2021, members of the AIADMK held a protest in Coimbatore city (Coimbatore, TN) against the list of candidates put out by the party for the upcoming assembly elections 2021 in the state. [size=no report]",0,1618488852,IND
7750545,356,IND90904,90904,"10 March 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 10 March 2021, farmers and others held a protest in Coimbatore city (Coimbatore, TN) demanding authorities to put a stop to illegal mining of red earth. [size=no report]",0,1618488839,IND
7739767,356,IND90577,90577,"03 March 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 3 March 2021, bus drivers held a protest in Coimbatore city (Coimbatore, TN) against the police allegedly assaulting a bus driver. [size=no report]",0,1618489172,IND
7725743,356,IND90287,90287,"25 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 25 February 2021, members of caretakers of people with disabilities associations held a protest in Coimbatore city (Coimbatore, TN) demanding higher financial assistance. [size=no report]",0,1618489465,IND
7725750,356,IND90244,90244,"24 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 24 February 2021, members of caretakers of people with disabilities associations held a protest in Coimbatore city (Coimbatore, TN) demanding higher financial assistance. [size=no report]",0,1618489506,IND
7725388,356,IND90170,90170,"23 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express; Times of India",Subnational-National,"On 23 February 2021, members of caretakers of people with disabilities associations held a protest in Coimbatore city (Coimbatore, TN) demanding higher financial assistance. [size=no report]",0,1618489530,IND
7725381,356,IND90073,90073,"22 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India; The Hindu",National,"On 22 February 2021, members of the DMK held a protest in Coimbatore city (Coimbatore, TN) against the increase in prices of fuel including petrol, diesel and gas. [size=no report]",0,1618489576,IND
9294843,356,IND90074,90074,"22 February 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","Health Workers (India); Women (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India; New Indian Express",Subnational-National,"On 22 February 2021, members of anganwadi health workers held protests in Coimbatore city (Coimbatore ,TN) demanding government provide them increased wages and retirement benefits. Police arrested as many as 650 protesters. [size=no report]",0,1653402859,IND
7716247,356,IND89683,89683,"17 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Teachers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 17 February 2021, as many as 30 teachers held a protest in Coimbatore city (Coimbatore, TN) against the decision to appoint guest lecturers for regular posts in government colleges. [size=as many as 30]",0,1618489825,IND
7716397,356,IND89480,89480,"13 February 2021",2021,2,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"Around 13 February 2021 (as reported), around 300 members of the DMK held a protest in Coimbatore city (Coimbatore, TN) against the delay in execution of an underground drainage scheme. [size=around 300]",0,1618490558,IND
7694982,356,IND89164,89164,"07 February 2021",2021,2,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"Around 7 February 2021 (as reported), members of the DMK held a protest in Coimbatore city (Coimbatore, TN) for the state government allegedly not inviting elected representatives from other parties for government events. [size=no report]",0,1618490943,IND
7695015,356,IND88946,88946,"06 February 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 6 February 2021, DMK members held a protest in Coimbatore city (Coimbatore, TN) against the municipal administration minister. Police arrested protesters. [size=no report]",0,1618491028,IND
7695020,356,IND88947,88947,"06 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 6 February 2021, retired transport corporation employees held a protest in Coimbatore city (Coimbatore, TN) demanding the immediate disbursal of retirement benefits. [size=no report]",0,1618491029,IND
7667123,356,IND88674,88674,"02 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 2 February 2021, members of the DMK held a protest in Coimbatore city ( Coimbatore , Tamil Nadu) to highlight the bad condition of roads in the city. [size=no report]",0,1618491222,IND
7667120,356,IND88619,88619,"01 February 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 1 February 2021, conservancy workers held a protest in Coimbatore city (Coimbatore, Tamil Nadu) against the decision to delay allotment of houses. [size=no report]",0,1618491255,IND
7667116,356,IND88434,88434,"29 January 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 29 January 2021, a large number of health workers held a protest in Coimbatore city (Coimbatore, Tamil Nadu) demanding to regularize anganwadi workers. [size=large]",0,1618491409,IND
7667119,356,IND88433,88433,"29 January 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","CITU: Centre of Indian Trade Unions; Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 29 January 2021, members of the CITU held a protest in Coimbatore city (Coimbatore, Tamil Nadu) against the irregularities in distribution of wages. [size=no report]",0,1618491409,IND
7667121,356,IND88435,88435,"29 January 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 29 January 2021, staff nurses held a protest in Coimbatore city (Coimbatore, Tamil Nadu) demanding the one month special pay promised by the government for healthcare workers on coronavirus duty. [size=no report]",0,1618491410,IND
7667224,356,IND88436,88436,"29 January 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","PMK: Pattali Makkal Katchi",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"Times of India",National,"On 29 January 2021, members of the PMK held a protest in Coimbatore district (Coimbatore, Tamil Nadu) demanding to extend the internal quota for the Vanniyar community within the most backward castes. [size=no report]",0,1618491383,IND
7536410,356,IND87610,87610,"11 January 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 11 January 2021, nurses held a protest in Coimbatore city (Coimbatore, TN) seeking regularization of their jobs. [size=no report]",0,1618492324,IND
7536374,356,IND87573,87573,"10 January 2021",2021,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 10 January 2021, members of the DMK held a protest in Coimbatore city (Coimbatore, TN) against the AIADMK for allegedly protecting those accused of sexual assault in Pollachi. [size=no report]",0,1618492398,IND
7462614,356,IND87451,87451,"08 January 2021",2021,2,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam; AIDWA: All India Democratic Women's Association; Women (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"Around 8 January 2021 (as reported), members of the AIDWA and DMK held a protest in Coimbatore city (Coimbatore, TN) demanding justice for a rape victim from Pollachi. [size=no report]",0,1618492490,IND
7462437,356,IND87346,87346,"06 January 2021",2021,1,Protests,"Protest with intervention","Protesters (India)","Labour Group (India); CITU: Centre of Indian Trade Unions",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 6 January 2021, members of the CITU held a protest in Coimbatore city (Coimbatore, TN) against the new farm laws and in support of the farmers protesting in New Delhi. Police arrested over 100 protesters. [size=no report]",0,1618492562,IND
7462413,356,IND86968,86968,"29 December 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 29 December 2020, members of the DMK held a protest in Coimbatore city (Coimbatore, TN) against police action against party workers. Police removed around 500 workers. [size=no report]",0,1618492902,IND
7462470,356,IND86910,86910,"28 December 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Hindu Munnani; Hindu Group (India)",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 28 December 2020, members of the Hindu Munnani held a protest in Coimbatore city (Coimbatore, TN) against the arrest of the Hindu Munnani State President. Police arrested over 100 protesters. [size=no report]",0,1618492951,IND
7462464,356,IND86607,86607,"21 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam; Women (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 21 December 2020, more than 100 members of the DMK women's wing held a protest in Coimbatore city (Coimbatore, TN) against the rise in the price of cooking gas. [size=more than 100]",0,1618493196,IND
7462474,356,IND86606,86606,"21 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","AIDWA: All India Democratic Women's Association; Women (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 21 December 2020, more than 50 members of the AIDWA held a protest in Coimbatore city (Coimbatore, TN) demanding the allotment of houses for homeless persons. [size=more than 50]",0,1618493199,IND
7462378,356,IND86546,86546,"20 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 20 December 2020, a protest was held in Coimbatore city (Coimbatore, TN) against the decision of the state government to change the list of scheduled castes. [size=no report]",0,1618493257,IND
7462443,356,IND86342,86342,"15 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 15 December 2020, a protest was held in Coimbatore city (Coimbatore, TN) demanding the government take steps against the increase in prices of raw materials being used by small and micro units. [size=no report]",0,1618493445,IND
7462399,356,IND86249,86249,"14 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","PMK: Pattali Makkal Katchi",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 14 December 2020, around 75 members of the PMK held a protest in Coimbatore city (Coimbatore,TN) demanding reservation for the Vanniyar community. [size=around 75]",0,1618493531,IND
7413486,356,IND85979,85979,"12 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Asian News International",National,"On 12 December 2020, a protest was held in Coimbatore city (Coimbatore, TN) against the decision to privatize the toy train service in the city. [size=no report]",0,1618493629,IND
7460205,356,IND86072,86072,"12 December 2020",2020,1,Protests,"Protest with intervention","Protesters (India)",,6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Free Press Journal (India); Indian Express",National,"On 12 December 2020, a protest was held in Coimbatore city (Coimbatore, TN) demanding the arrest of those responsible for tearing the poster of a freedom fighter. Police detained 40 protesters. [size=no report]",0,1618493590,IND
7414028,356,IND85901,85901,"10 December 2020",2020,1,Protests,"Protest with intervention","Protesters (India)",,6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 10 December 2020, a protest was held in Coimbatore city (Coimbatore, TN) against the farm laws passed by the central government and in solidarity with farmers protests in New Delhi. Police arrested 24 protesters. [size=no report]",0,1618493672,IND
7414031,356,IND85778,85778,"08 December 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Farmers (India); SDPI: Social Democratic Party of India; MDMK: Marumalarchi Dravida Munnetra Kazhagam",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 8 December 2020, farmers and members of MDMK and SDPI held a protest in Coimbatore city (Coimbatore, TN) against the farm laws passed by the central government and in solidarity with farmers protests in New Delhi. Police arrested 71 protesters. [size=no report]",0,1618493788,IND
7414083,356,IND85777,85777,"08 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Health Workers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 8 December 2020, more than 70 government doctors and staff held a protest in Coimbatore city (Coimbatore, TN) against the national education policy 2020. [size=more than 70]",0,1618493803,IND
7414010,356,IND85510,85510,"06 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","TMMK: Tamil Nadu Muslim Progress Conference; Muslim Group (India); SDPI: Social Democratic Party of India",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"The Hindu",National,"On 6 December 2020, hundreds of members of the SDPI and TMMK held a protest in Coimbatore district (Coimbatore, TN) on the anniversary of the Babri Masjid demolition. [size=hundreds]",0,1618493963,IND
7414043,356,IND85509,85509,"06 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","CPI(M): Communist Party of India (Marxist)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 6 December 2020, members of the CPI(M) and other organizations held a protest in Coimbatore city (Coimbatore, TN) demanding the installation of BR Amedkar in the city. [size=no report]",0,1618493931,IND
7332503,356,IND85037,85037,"03 December 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","PFI: Popular Front of India",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 3 December 2020, PFI members held a protest in Coimbatore city (Coimbatore, TN) against the Enforcement Directorate raids. Police arrested 72 protesters. [size=no report]",0,1618494095,IND
7332520,356,IND85036,85036,"03 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","CPI: Communist Party of India",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 3 December 2020, members of the CPI held a protest in Coimbatore city (Coimbatore, TN) against the farm laws passed by the central government and in solidarity with farmers protests in New Delhi. [size=no report]",0,1618494099,IND
7332361,356,IND85035,85035,"01 December 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 1 December 2020, hundreds of people held a protest in Coimbatore city (Coimbatore, TN) against the decision to set up a drainage recycling plant in the area. [size=hundreds]",0,1618494242,IND
7332556,356,IND85034,85034,"30 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 30 November 2020, farmers held a protests in Coimbatore city (Coimbatore, TN) against the farm laws passed by the central government and in solidarity with farmers protests in New Delhi. [size=no report]",0,1618494326,IND
7316593,356,IND84592,84592,"27 November 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","Labour Group (India); HMS: Workers Assembly of India; CITU: Centre of Indian Trade Unions; INTUC: Indian National Trade Union Congress; AITUC: All India Trade Union Congress",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 27 November 2020, 500 members of various trade unions, including the CITU, INTUC, AITUC, HMS held a protests in Coimbatore city (Coimbatore , TN) against new farm and laws of the central government. Police arrested protesters. [size=500]",0,1618494431,IND
7316405,356,IND84589,84589,"23 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","BJP: Bharatiya Janata Party",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 23 November 2020, members of the BJP held a protest in Coimbatore city (Coimbatore, TN) in the name of god. [size=no report]",0,1618494648,IND
7316406,356,IND84591,84591,"23 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","INC: Indian National Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 23 November 2020, members of the Congress held a protest in Coimbatore city (Coimbatore, TN) against the farm laws passed by the central government. [size=no report]",0,1618494648,IND
7316409,356,IND84590,84590,"23 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Hindu Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 23 November 2020, members of various Hindu groups held a protest in Coimbatore city (Coimbatore, TN) against the decision to set up a temporary mosque near a Hindu temple. [size=no report]",0,1618494648,IND
7312047,356,IND84306,84306,"21 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","TPDK: Thanthai Periyar Dravidar Kazhagam; VCK: Viduthalai Chiruthaigal Katchi",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 21 November 2020, around 100 members of the TPDK and VCK held a protest in Coimbatore city (Coimbatore, TN) against the BJP carrying out a rally in the city. [size=around 100]",0,1618494764,IND
7312059,356,IND84305,84305,"20 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 20 November 2020, more than 50 village administrative officers held a protest in Coimbatore city (Coimbatore, TN) against the transfer of another officer. [size=more than 50]",0,1618494822,IND
7305988,356,IND84243,84243,"09 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Teachers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 9 November 2020, primary school teachers held a protest in Coimbatore city (Coimbatore, TN) against a departmental action against teachers for organizing protests. [size=no report]",0,1618495365,IND
7299738,356,IND83616,83616,"04 November 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 4 November 2020, a protest was held in Coimbatore city (Coimbatore, TN) against the privatization of three stations of the state electricity transmission corporation. [size=no report]",0,1618495624,IND
7288467,356,IND83214,83214,"27 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 27 October 2020, nearly 1500 DMK members held a protest in Coimbatore city (Coimbatore, TN) against the arrest of protesting DMK Youth workers. [size=nearly 1500]",0,1618496075,IND
7254128,356,IND82494,82494,"16 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","SFI: Students Federation of India; Students (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 16 October 2020, members of the SFI held a protest in Coimbatore city (Coimbatore, TN) demanding a university be split into two and the vice chancellor resign. [size=no report]",0,1618496749,IND
7254126,356,IND82492,82492,"15 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 15 October 2020, employees of the income tax department held a protest in Coimbatore city (Coimbatore, TN) against recent deadlines announced by the Central government. [size=no report]",0,1618496810,IND
7254156,356,IND82493,82493,"15 October 2020",2020,1,Protests,"Protest with intervention","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,"Police Forces of India (2014-)",,1,16,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 15 October 2020, members of the DMK youth wing held protests in Coimbatore city (Coimbatore, TN) against the vice chancellor of a University for surpassing the state government and approaching the Centre directly about seeking a status for the University. Police arrested protesters. [size=no report]",0,1618496821,IND
7254138,356,IND82491,82491,"14 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 14 October 2020, staff and faculty of a university in Coimbatore city (Coimbatore, TN) held a protest demanding the University withdraw an order concerning their leave. [size=no report]",0,1618496872,IND
7254115,356,IND82490,82490,"13 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","AITUC: All India Trade Union Congress; Labour Group (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"The Hindu",National,"On 13 October 2020, members of the AITUC and other trade unions held a protest in Coimbatore city (Coimbatore, TN) demanding the re-opening of textile mills and the payment of wages for workers during the Coronavirus lockdown period. [size=no report]",0,1618496918,IND
7246960,356,IND82069,82069,"08 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","CITU: Centre of Indian Trade Unions; Labour Group (India); AITUC: All India Trade Union Congress; INTUC: Indian National Trade Union Congress",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"New Indian Express",Subnational,"On 8 October 2020, members of the CITU, AITUC, and INTUC held a protest in Coimbatore city (Coimbatore, TN) demanding the reopening of textile units that had been shut in light of the Coronavirus pandemic. [size=no report]",0,1618497200,IND
7253491,356,IND82489,82489,"08 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Students (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India; The Hindu",National,"On 8 October 2020, research students held a protest in Coimbatore city (Coimbatore, TN) against the fee hike proposed by the University. [size=no report]",0,1618497224,IND
7247285,356,IND82068,82068,"06 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 6 October 2020, members of the CFI held a protest in Coimbatore city (Coimbatore, TN) against the gang rape of a Dalit woman in Hathras, UP. [size=no report]",0,1618497337,IND
7247226,356,IND82067,82067,"05 October 2020",2020,1,Protests,"Peaceful protest","Protesters (India)",,6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"The Hindu",National,"On 5 October 2020, a protest was held in Coimbatore district (Coimbatore, TN) against the rising deaths in police custody in the state. [size=no report]",0,1618497379,IND
7242423,356,IND81244,81244,"28 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","DMK: Dravida Munnetra Kazhagam",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,2,"The Hindu",National,"On 28 September 2020, around 1200 members of the DMK held protests in various parts of Coimbatore district (Coimbatore, TN) demanding the withdrawal of three farm bills at the Centre. [size=around 1200]",0,1618497769,IND
7242460,356,IND81175,81175,"26 September 2020",2020,1,Protests,"Peaceful protest","Protesters (India)","Farmers (India)",6,,,0,60,"South Asia",India,"Tamil Nadu",Coimbatore,"Coimbatore South",Coimbatore,11.0055,76.9661,1,"Times of India",National,"On 26 September 2020, a protest was held in Coimbatore city (Coimbatore, TN) against the new farmers bills passed by the Centre. [size=no report]",0,1618497850,IND
